ID,Station_ID,FIR_Number,Date,Crime_Group,Crime_Subgroup,Latitude,Longitude,Narrative,Status
2386,198,0005/2025,2025-07-14,Robbery,IPC 392,16.168936,75.772313,"On 14-07-2025, at approximately 08:30 hrs, the complainant Gaurav Doctor reported that Yug Palan committed robbery near Main Circle, Hunagund. The accused was armed with an iron rod. The accused fled towards towards the bus stand on a goods tempo. Case registered under IPC Section 392.",Under Investigation
2387,132,0004/2026,2026-05-10,Cheating & Fraud,IPC 420,13.254157,74.705059,"The complainant Ethan Jaggi stated that on 10-05-2026 around 01:45 hrs, while at Bypass Road, Hebri, Maanas Aggarwal along with 2 unknown accomplices duped the victim through a fake scheme. Local witnesses identified the suspect. FIR filed under Section 420 IPC.",Closed
2388,2,0007/2025,2025-07-12,Murder,IPC 302,12.978298,77.588907,"On 12-07-2025, Qushi Raval approached the station to report that Chatura Sachdeva caused the death of the victim by assault near Bypass Road, Koramangala at approximately 00:15 hrs. The accused was armed with an iron rod. Investigation revealed prior criminal history of the accused. Case booked under Section 302.",Chargesheeted
2389,44,0005/2025,2025-03-10,Burglary,IPC 457,15.372504,75.15289,"On 10-03-2025, Sudiksha Ravi approached the station to report that Naksh Keer entered the shop by breaking the lock near Agricultural Market Yard, Hubballi Old at approximately 18:15 hrs. Investigation revealed prior criminal history of the accused. Case booked under Section 457.",Acquitted
2390,179,0011/2025,2025-07-13,Theft,IPC 379,14.692242,75.458874,"Received complaint from Urvi Kale regarding an incident on 13-07-2025. The accused Amaira Wable allegedly stole valuables from the residence at Market Area, Savanur during 15:45 hrs. The accused was later identified through CCTV footage from nearby medical store. Charges framed under IPC 379.",Closed
2391,146,0010/2026,2026-04-27,Robbery,IPC 392,13.072315,78.067402,"On 27-04-2026, at approximately 17:45 hrs, the complainant Nitesh Sandhu reported that Daksh Murthy committed robbery near Hospital Road, Kolar City. The accused was armed with a wooden stick (lathi). The accused fled towards south on a white Maruti car. Case registered under IPC Section 392.",Closed
2392,136,0006/2025,2025-04-26,Cheating & Fraud,IPC 420,14.307009,76.40934,"An incident of cheating & fraud was reported on 26-04-2025 at Old Town, Hiriyur. The victim Veda Kashyap sustained life-threatening injuries. Anthony Dayal is identified as the primary suspect. The accused was armed with acid. The matter is being investigated under IPC Section 420. Forensic team dispatched to the scene.",Under Investigation
2393,208,0002/2024,2024-09-23,Assault,IPC 323,16.789312,77.152349,"The complainant Qasim Deo stated that on 23-09-2024 around 07:30 hrs, while at Court Complex Area, Shorapur, Arya Rastogi along with 2 unknown accomplices caused hurt by punching. Local witnesses identified the suspect. FIR filed under Section 323 IPC.",Closed
2394,13,0010/2025,2025-01-26,Cybercrime,IPC 66C IT Act,12.944817,77.625967,"The complainant Lopa Bala stated that on 26-01-2025 around 02:15 hrs, while at Nehru Road, Yelahanka, Ishwar Choudhary along with 3 unknown accomplices hacked the victim's bank account. The accused was armed with a machete. Local witnesses identified the suspect. FIR filed under Section 66C IT Act IPC.",Closed
2395,138,0005/2024,2024-10-15,Motor Vehicle Theft,IPC 379 r/w 411,14.18994,76.418631,"The complainant Harinakshi Wali stated that on 15-10-2024 around 12:30 hrs, while at MG Road, Hosadurga, Victor Goyal along with 5 unknown accomplices stole a parked motorcycle. Local witnesses identified the suspect. FIR filed under Section 379 r/w 411 IPC.",Chargesheeted
2396,10,0006/2025,2025-11-10,Cheating & Fraud,IPC 420,13.001406,77.538983,"On 10-11-2025, at approximately 06:00 hrs, the complainant Osha Pandey reported that Abdul Varughese committed cheating & fraud near Bypass Road, Vijayanagar. The accused was armed with an iron rod. The accused fled towards east on a bicycle. Case registered under IPC Section 420.",Acquitted
2397,157,0004/2026,2026-05-29,Theft,IPC 379,11.817203,77.028461,"An incident of theft was reported on 29-05-2026 at Market Area, Chamarajanagar City. The victim Sarthak More sustained moderate injuries. Siddharth Menon is identified as the primary suspect. The accused was armed with an iron rod. The matter is being investigated under IPC Section 379. Forensic team dispatched to the scene.",Under Investigation
2398,117,0009/2025,2025-02-12,Dowry Death,IPC 304B,14.702105,74.651833,"On 12-02-2025, Jack Chand approached the station to report that Dakshesh Sengupta caused death due to dowry harassment near Station Road, Bhatkal at approximately 00:00 hrs. The accused was armed with bare hands. Investigation revealed prior criminal history of the accused. Case booked under Section 304B.",Acquitted
2399,87,0005/2025,2025-11-01,Kidnapping & Abduction,IPC 363,16.235897,77.338361,"On 01-11-2025, Falguni More approached the station to report that Mohammed Shenoy unlawfully confined the complainant near Bus Stand, Raichur City at approximately 22:30 hrs. The accused was armed with an iron rod. Investigation revealed prior criminal history of the accused. Case booked under Section 363.",Under Investigation
2400,58,0004/2024,2024-10-12,Theft,IPC 379,15.850615,74.598637,"On 12-10-2024, at approximately 20:45 hrs, the complainant Azaan Vala reported that Patrick Murty committed theft near Lake View Area, Saundatti. The accused was armed with a wooden stick (lathi). The accused fled towards east on a white Maruti car. Case registered under IPC Section 379.",Closed
2401,40,0002/2026,2026-01-07,Cybercrime,IPC 66C IT Act,12.913073,74.824583,"Received complaint from Qabil Kaul regarding an incident on 07-01-2026. The accused Elijah Wali allegedly committed online impersonation at College Road, Puttur during 21:00 hrs. The accused was later identified through CCTV footage from nearby apartment complex. Charges framed under IPC 66C IT Act.",Under Investigation
2402,109,0005/2026,2026-05-11,Sexual Offences,IPC 376,12.983915,76.174973,"An incident of sexual offences was reported on 11-05-2026 at Ring Road, Arsikere. The victim Maanav Bath sustained grievous injuries. Chakradev Wali is identified as the primary suspect. The matter is being investigated under IPC Section 376. Forensic team dispatched to the scene.",Convicted
2403,53,0003/2024,2024-09-26,Assault,IPC 323,15.957976,74.467902,"On 26-09-2024, Jai Biswas approached the station to report that Naveen Iyer assaulted the victim near Gandhi Nagar, Athani at approximately 13:00 hrs. The accused was armed with a machete. Investigation revealed prior criminal history of the accused. Case booked under Section 323.",Convicted
2404,206,0006/2025,2025-05-06,Rioting,IPC 147,16.695253,77.261725,"On 06-05-2025, at approximately 16:30 hrs, the complainant Arjun Palla reported that Rachita Mody committed rioting near MG Road, Yadgir Rural. The accused was armed with bare hands. The accused fled towards towards the highway on an auto-rickshaw. Case registered under IPC Section 147.",Closed
2405,193,0005/2025,2025-08-10,Burglary,IPC 457,16.246527,75.750483,"Received complaint from Kritika Magar regarding an incident on 10-08-2025. The accused Jackson Iyengar allegedly entered the shop by breaking the lock at Agricultural Market Yard, Bagalkot Rural during 01:45 hrs. The accused was later identified through CCTV footage from nearby ATM. Charges framed under IPC 457.",Acquitted
2406,157,0009/2025,2025-10-20,Cybercrime,IPC 66C IT Act,11.832229,77.032856,"Received complaint from Tanmayi Mander regarding an incident on 20-10-2025. The accused Gayathri Dhaliwal allegedly sent phishing links to defraud the victim at Bypass Road, Chamarajanagar City during 14:15 hrs. The accused was later identified through CCTV footage from nearby ATM. Charges framed under IPC 66C IT Act.",Chargesheeted
2407,165,0004/2025,2025-05-28,Dowry Death,IPC 304B,13.458006,77.642337,"An incident of dowry death was reported on 28-05-2025 at Bypass Road, Gudibanda. The victim Abhimanyu Bedi sustained moderate injuries. Daniel Mandal is identified as the primary suspect. The accused was armed with bare hands. The matter is being investigated under IPC Section 304B. Forensic team dispatched to the scene.",Under Investigation
2408,169,0004/2024,2024-12-02,Assault,IPC 323,12.532472,75.784083,"On 02-12-2024, at approximately 00:30 hrs, the complainant Logan Salvi reported that Utkarsh Upadhyay committed assault near Hospital Road, Somwarpet. The accused was armed with a machete. The accused fled towards north on foot. Case registered under IPC Section 323.",Acquitted
2409,163,0010/2025,2025-06-07,Cheating & Fraud,IPC 420,13.536951,77.770257,"On 07-06-2025, Meghana Mohan approached the station to report that Jairaj Varty cheated the victim of Rs. 6,000 near Lake View Area, Gauribidanur at approximately 22:30 hrs. The accused was armed with a sickle. Investigation revealed prior criminal history of the accused. Case booked under Section 420.",Chargesheeted
2410,97,0002/2026,2026-02-04,Rioting,IPC 147,16.931681,75.773331,"On 04-02-2026, Radhika Taneja approached the station to report that Damyanti Rajagopal caused public disturbance near Agricultural Market Yard, Sindagi at approximately 07:15 hrs. The accused was armed with a wooden stick (lathi). Investigation revealed prior criminal history of the accused. Case booked under Section 147.",Closed
2411,167,0006/2025,2025-08-17,Theft,IPC 379,12.30433,75.634769,"An incident of theft was reported on 17-08-2025 at Nehru Road, Madikeri. The victim Chameli Sem sustained fatal injuries. Balendra Ranganathan is identified as the primary suspect. The accused was armed with a glass bottle. The matter is being investigated under IPC Section 379. Forensic team dispatched to the scene.",Under Investigation
2412,145,0001/2025,2025-03-31,Theft,IPC 379,12.438308,76.931127,"On 31-03-2025, at approximately 13:30 hrs, the complainant Dayamai Chakraborty reported that Nitara Ghosh committed theft near Court Complex Area, Nagamangala. The accused was armed with a machete. The accused fled towards northeast on a goods tempo. Case registered under IPC Section 379.",Under Investigation
2413,21,0006/2025,2025-04-29,Motor Vehicle Theft,IPC 379 r/w 411,13.152371,77.58715,"Received complaint from Saksham Rajan regarding an incident on 29-04-2025. The accused Raghav Sodhi allegedly drove away with the victim's auto-rickshaw at Temple Street, Devanahalli during 00:15 hrs. The accused was armed with acid. The accused was later identified through CCTV footage from nearby bank branch. Charges framed under IPC 379 r/w 411.",Chargesheeted
2414,123,0003/2026,2026-03-06,Robbery,IPC 392,13.194116,75.852504,"An incident of robbery was reported on 06-03-2026 at Bus Stand, Mudigere. The victim Pooja Bandi sustained grievous injuries. Aadi Ben is identified as the primary suspect. The matter is being investigated under IPC Section 392. Forensic team dispatched to the scene.",Under Investigation
2415,68,0004/2025,2025-01-18,Assault,IPC 323,15.217458,76.895015,"On 18-01-2025, Ganga Bali approached the station to report that Upasna Datta caused hurt by punching near Agricultural Market Yard, Hospet at approximately 15:15 hrs. Investigation revealed prior criminal history of the accused. Case booked under Section 323.",Convicted
2416,171,0008/2025,2025-10-16,Robbery,IPC 392,15.50017,75.019342,"On 16-10-2025, at approximately 03:45 hrs, the complainant Niharika Konda reported that Raghav Jha committed robbery near Market Area, Dharwad City. The accused fled towards north on a motorcycle. Case registered under IPC Section 392.",Closed
2417,85,0003/2025,2025-03-20,Arson,IPC 435,13.872379,75.582484,"The complainant Divya Kannan stated that on 20-03-2025 around 19:30 hrs, while at Main Circle, Sorab, Harinakshi Hari along with 5 unknown accomplices torched the vehicle. The accused was armed with a country-made firearm. Local witnesses identified the suspect. FIR filed under Section 435 IPC.",Under Investigation
2418,87,0003/2024,2024-12-19,Kidnapping & Abduction,IPC 363,16.241903,77.329708,"On 19-12-2024, at approximately 05:45 hrs, the complainant Rushil Barad reported that Wishi Reddy committed kidnapping & abduction near Bypass Road, Raichur City. The accused fled towards towards the railway station on a blue Tata Indica. Case registered under IPC Section 363.",Under Investigation
